Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18144444,R S Foods,1,Gurgaon,Shop 2 Old Delhi Gurgaon Road Near Jawala Mill Sector 22 Gurgaon,Sector 22,Sector 22 Gurgaon,770696558,285050072,Mughlai North Indian,450,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,0
18492641,Ronny Flavours,1,Gurgaon,Shop 105 Main Market Sector 22 Gurgaon Delhi NCR,Sector 22,Sector 22 Gurgaon,0,0,Fast Food Beverages,300,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,2
18463956,Shahi  Chicken Corner,1,Gurgaon,Jwala Mill Road Shop No6 Sector 22 Gurgaon,Sector 22,Sector 22 Gurgaon,770691386,285035991,Mughlai,250,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,0
18365988,Behrouz Biryani,1,Gurgaon,Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,770541384,285041335,Biryani,600,Indian RupeesRs,No,Yes,No,No,2,34,Orange,Average,17
18463970,Biryani Art,1,Gurgaon,SCO 48 DSC Market A Urban Estate Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,770535606,285041041,Hyderabadi North Indian Biryani,1100,Indian RupeesRs,Yes,Yes,No,No,3,33,Orange,Average,8
309867,Daawate Amritsar,1,Gurgaon,Shop 10 1st Floor Sector 23 Market Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,770646633,285029179,Mughlai,700,Indian RupeesRs,No,Yes,No,No,2,29,Orange,Average,27
18412887,Faasos,1,Gurgaon,SCO 48 Sector 23A Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,770538414,285041074,North Indian Fast Food,600,Indian RupeesRs,No,Yes,No,No,2,30,Orange,Average,13
18423107,Ovenstory Pizza,1,Gurgaon,Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,770540643,285041784,Pizza Fast Food,500,Indian RupeesRs,No,Yes,No,No,2,33,Orange,Average,15
4121,Pizza Hut Delivery,1,Gurgaon,SCO 63 Ground Floor Behind HP Petrol Pump Sector 23 A Near Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,770541569,28504122,Italian Pizza Fast Food,800,Indian RupeesRs,No,Yes,No,No,2,27,Orange,Average,53
305072,Game n Grillz,1,Gurgaon,Near ITM University Sector 23A Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,77051885,285046578,North Indian Chinese Fast Food,850,Indian RupeesRs,Yes,No,No,No,2,36,Yellow,Good,169
18421938,Hamoni Red Play Cafe,1,Gurgaon,CK Farm Carterpuri Village Sector 23A Gurgaon Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,770537818,28500642,Cafe,900,Indian RupeesRs,No,No,No,No,2,39,Yellow,Good,25
18481321,Firangi Bake,1,Gurgaon,SCO 48 Sec 23 A Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,77054079,285042056,Bakery,300,Indian RupeesRs,No,Yes,No,No,1,0,White,Not rated,0
18489829,Indochi,1,Gurgaon,Near ITM University Sector 23A Near Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,770516126,285048386,Chinese Fast Food North Indian,250,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,0
18414487,Kettle  Kegs,1,Gurgaon,Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,770540696,285042347,Tea,200,Indian RupeesRs,No,Yes,No,No,1,0,White,Not rated,3
18449656,The Food Garage,1,Gurgaon,Shop 65 Near Petrol Pump Huda Shopping Market Sector 23A Sector 23 Gurgaon,Sector 23,Sector 23 Gurgaon,770545497,285041169,Chinese North Indian,550,Indian RupeesRs,No,No,No,No,2,0,White,Not rated,2
313105,Machan,1,Gurgaon,Near Leisure Valley Park Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770644064,284664277,North Indian Chinese,900,Indian RupeesRs,Yes,No,No,No,2,33,Orange,Average,88
300772,Mainland China,1,Gurgaon,SCO 26 Opposite Reliance Mart Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770623603,284686372,Chinese,1800,Indian RupeesRs,Yes,No,No,No,3,33,Orange,Average,563
836,Pind Balluchi,1,Gurgaon,Vatika Grand Near Leisure Valley Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770644064,284680413,North Indian Mughlai,800,Indian RupeesRs,No,Yes,No,No,2,34,Orange,Average,1022
3606,Sagar Ratna,1,Gurgaon,SCO 3334 1st Floor Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770629673,284681718,South Indian North Indian Chinese,600,Indian RupeesRs,No,No,No,No,2,27,Orange,Average,235
305996,Sasuraal,1,Gurgaon,SCO 26 Ground Floor Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770624277,284686577,North Indian Mughlai,1400,Indian RupeesRs,Yes,Yes,No,No,3,33,Orange,Average,586
18418247,feel ALIVE,1,Gurgaon,SCO 53 2nd Floor Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770641366,284679257,North Indian American Asian Biryani,1200,Indian RupeesRs,Yes,No,No,No,3,47,Dark Green,Excellent,69
18365987,Matchbox,1,Gurgaon,30 Ground Floor Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770626075,284682268,Continental North Indian Chinese,1500,Indian RupeesRs,Yes,No,No,No,3,48,Dark Green,Excellent,245
18337894,Prankster,1,Gurgaon,Site 810 Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770633573,284691662,Modern Indian North Indian,1500,Indian RupeesRs,Yes,No,No,No,3,48,Dark Green,Excellent,1478
4398,21 Gun Salute,1,Gurgaon,SCO 3536 1st Foor Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770631472,284681891,North Indian Mughlai Asian Continental,2000,Indian RupeesRs,Yes,Yes,No,No,4,39,Yellow,Good,1365
18336483,Backyard Underground,1,Gurgaon,SCO 3536 Leisure Valley Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,77063143,28468337,Continental Italian North Indian American,1400,Indian RupeesRs,Yes,No,No,No,3,35,Yellow,Good,134
496,Bikanervala,1,Gurgaon,Plot 35 Near Leisure Valley Park Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770635969,284686806,Mithai North Indian South Indian Fast Food Street Food Chinese,550,Indian RupeesRs,No,Yes,No,No,2,38,Yellow,Good,966
4133,Chin Chin,1,Gurgaon,SCO 33 Ground Floor Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770626975,284682354,Chinese,1500,Indian RupeesRs,Yes,Yes,No,No,3,35,Yellow,Good,429
5065,Dominos Pizza,1,Gurgaon,SCO 35 Ground Floor Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770632194,284682247,Pizza Fast Food,700,Indian RupeesRs,No,No,No,No,2,36,Yellow,Good,146
313393,Eggjactly,1,Gurgaon,Location Varies Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770678878,284685801,American Fast Food,500,Indian RupeesRs,No,No,No,No,2,37,Yellow,Good,241
5052,Gola Sizzlers,1,Gurgaon,SCO 39 Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,77063417,284683943,Chinese North Indian Mughlai Continental,1500,Indian RupeesRs,Yes,No,No,No,3,35,Yellow,Good,853
18128900,Hunter Valley,1,Gurgaon,SCO 61 Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770638106,284673849,Mexican Italian North Indian Chinese,1600,Indian RupeesRs,Yes,No,No,No,3,36,Yellow,Good,254
309339,Jungle Jamboree,1,Gurgaon,2nd Floor SCO 61 Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770640466,284673792,Continental Chinese Thai Mughlai North Indian,1500,Indian RupeesRs,Yes,No,No,No,3,38,Yellow,Good,1317
5104,McDonalds,1,Gurgaon,SCO 36 Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770632371,284682874,Fast Food Burger,500,Indian RupeesRs,No,Yes,No,No,2,35,Yellow,Good,187
18254529,My Bar Headquarters By Dockyard,1,Gurgaon,SCO 53 Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770644064,284679517,Continental North Indian Chinese European Asian,1500,Indian RupeesRs,Yes,No,No,No,3,39,Yellow,Good,401
17953909,Punjabi by Nature,1,Gurgaon,SCO 19 1st Floor Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770624277,284691956,North Indian,1500,Indian RupeesRs,Yes,Yes,No,No,3,36,Yellow,Good,302
310203,Sandys Cocktails  Kitchen,1,Gurgaon,SCO 388 Near IFFCO Metro Station Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770712417,28472016,Asian European,1800,Indian RupeesRs,Yes,Yes,No,No,3,39,Yellow,Good,297
18238250,Sense Of Spirits,1,Gurgaon,SCO 1112 1st Floor Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770633627,284695542,North Indian Chinese Continental Thai,1200,Indian RupeesRs,Yes,No,No,No,3,39,Yellow,Good,280
305272,Starbucks,1,Gurgaon,SCO 39 Ground Floor Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770632371,28468377,Cafe,700,Indian RupeesRs,No,No,No,No,2,37,Yellow,Good,269
1851,Swagath,1,Gurgaon,SCO 1617 Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770628774,284696871,North Indian Chinese South Indian Seafood Chettinad,1500,Indian RupeesRs,Yes,No,No,No,3,36,Yellow,Good,289
18446415,The Old School Brew House,1,Gurgaon,SCO 56 4th Floor Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770641949,28467777,Continental Burger Pizza North Indian European Finger Food,2000,Indian RupeesRs,Yes,No,No,No,4,39,Yellow,Good,96
18261703,Barcelos,1,Gurgaon,SCO 22 Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770624025,284691552,Portuguese African Lebanese,1400,Indian RupeesRs,Yes,No,No,No,3,40,Green,Very Good,322
18241517,Boombox Brewstreet,1,Gurgaon,SCO 53 1st Floor Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770642265,284679344,North Indian Italian Chinese American,1600,Indian RupeesRs,Yes,No,No,No,3,44,Green,Very Good,391
18252386,BRONX Bar Exchange,1,Gurgaon,SCO 38 Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,77063417,284681254,Chinese Continental North Indian Mexican,2100,Indian RupeesRs,No,No,No,No,4,41,Green,Very Good,569
18281955,Djinggs,1,Gurgaon,SCO 53 3rd Floor Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770642265,284679344,Asian Seafood,1500,Indian RupeesRs,No,No,No,No,3,41,Green,Very Good,105
4959,Downtown  Diners  Living Beer Cafe,1,Gurgaon,SCO 34 Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770631922,284683279,North Indian Chinese Italian Continental,1800,Indian RupeesRs,No,No,No,No,3,44,Green,Very Good,3569
18037822,Drifters Cafe,1,Gurgaon,Location Varies Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770671046,28471349,Chinese Thai Asian,400,Indian RupeesRs,No,No,No,No,1,41,Green,Very Good,208
3575,Gung The Palace,1,Gurgaon,SCO 28 Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770625436,284685726,Korean,2500,Indian RupeesRs,Yes,Yes,No,No,4,42,Green,Very Good,327
18273972,Magadh and Awadh,1,Gurgaon,SCO 396 Near IFFCO Chowk Metro Station Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770716014,284723195,Bihari Lucknowi North Indian,1200,Indian RupeesRs,Yes,Yes,No,No,3,40,Green,Very Good,226
8430,Mamagoto,1,Gurgaon,SCO 56 City Centre Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770641366,284676568,Asian Thai Chinese,1600,Indian RupeesRs,Yes,Yes,No,No,3,41,Green,Very Good,875
18157413,Molecule Air Bar,1,Gurgaon,4th Floor SCO 53 Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770642265,284679344,Continental North Indian Italian Chinese,1500,Indian RupeesRs,Yes,No,No,No,3,42,Green,Very Good,1809
18422475,Nagai,1,Gurgaon,SCO 305 Ground Floor Huda Gymkhana Road Behind The Pllazio Hotel Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,77064243,284640533,Japanese Sushi,3300,Indian RupeesRs,No,No,No,No,4,43,Green,Very Good,56
18435794,PitStop BrewPub,1,Gurgaon,Oysters Beach Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770715571,284621449,Continental Italian North Indian Mughlai,1250,Indian RupeesRs,Yes,No,No,No,3,44,Green,Very Good,166
18429166,The Classroom,1,Gurgaon,Main Market Sector 29 Gurgaon,Sector 29,Sector 29 Gurgaon,770627425,284681949,North Indian Italian Parsi Asian Kerala,1200,Indian RupeesRs,Yes,No,No,No,3,44,Green,Very Good,146
18264995,buno,1,Gurgaon,108 Vijay Vihar Silokhera Road Near BPTP Park Centra Building Sector 30 Gurgaon,Sector 30,Sector 30 Gurgaon,770553395,284598737,Healthy Food Cafe Desserts Italian Bakery,650,Indian RupeesRs,No,Yes,No,No,2,38,Yellow,Good,99
18025114,Bottles and Barrels,1,Gurgaon,2nd Floor Star Tower Exit 8 NH8 Sector 30 Gurgaon,Sector 30,Sector 30 Gurgaon,770521813,284606832,North Indian Asian Italian,1850,Indian RupeesRs,Yes,No,No,No,3,40,Green,Very Good,242
310799,A One Rasoi,1,Gurgaon,Shop 53 HUDA Market Sector 40 Near Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770568391,284489745,North Indian,500,Indian RupeesRs,No,No,No,No,2,31,Orange,Average,11
306719,Angeethi,1,Gurgaon,200 Main Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770510698,284534927,North Indian Chinese Mughlai,450,Indian RupeesRs,No,No,No,No,1,27,Orange,Average,73
18285721,Burger Point,1,Gurgaon,Shop 163 HUDA Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770509079,284529876,Burger Fast Food,300,Indian RupeesRs,No,No,No,No,1,27,Orange,Average,7
598,Cafe Coffee Day,1,Gurgaon,SCO24 Main Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770504568,284532365,Cafe,450,Indian RupeesRs,No,No,No,No,1,31,Orange,Average,23
300066,Cake Castle,1,Gurgaon,117184 Main Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770511154,28453487,Bakery Fast Food,250,Indian RupeesRs,No,Yes,No,No,1,32,Orange,Average,23
18396412,CHA,1,Gurgaon,Shop 99 HUDA Market Sector 32 Near Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770446703,284457809,Beverages Fast Food,200,Indian RupeesRs,No,No,No,No,1,32,Orange,Average,7
18249121,Chai Point,1,Gurgaon,3rd Floor Tower A3 DLF Silokhera Sector 30 Gurgaon,Sector 31,Sector 31 Gurgaon,770549336,284645465,Tea Fast Food,200,Indian RupeesRs,No,Yes,No,No,1,29,Orange,Average,10
18241877,Fees  The Cloud Kitchen,1,Gurgaon,1010 Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770514542,284515538,North Indian Mughlai,850,Indian RupeesRs,No,No,No,No,2,29,Orange,Average,5
310461,Food Ka Mood,1,Gurgaon,Shop 9495 HUDA Market Sector 40 Near Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,77057398,284491214,North Indian Chinese,500,Indian RupeesRs,No,Yes,No,No,2,31,Orange,Average,34
18385781,Frozen Factory,1,Gurgaon,Near Cut and Style Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770505547,284529016,Desserts Beverages,200,Indian RupeesRs,No,No,No,No,1,31,Orange,Average,7
18360098,Goli Vada Pav No 1,1,Gurgaon,Shop 212 Sector 3132 A HUDA Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770510504,284534826,Street Food,150,Indian RupeesRs,No,Yes,No,No,1,31,Orange,Average,5
300491,Green Chick Chop,1,Gurgaon,108 Opposite Corporation Bank HUDA Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770512923,284538134,Raw Meats North Indian Fast Food,350,Indian RupeesRs,No,No,No,No,1,31,Orange,Average,14
307678,Harichatnicom,1,Gurgaon,Shop 15 Huda Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770558828,284549152,North Indian Street Food,500,Indian RupeesRs,No,No,No,No,2,29,Orange,Average,7
18352295,Kk Chaap Express,1,Gurgaon,HUDA Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770506317,284527412,Fast Food North Indian,250,Indian RupeesRs,No,No,No,No,1,33,Orange,Average,8
18451594,Latenightin,1,Gurgaon,147 Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,7704479218,2845232201,North Indian Biryani Chinese,600,Indian RupeesRs,No,Yes,No,No,2,30,Orange,Average,8
18391176,Mitran Da Junction,1,Gurgaon,Shop 57 Near Subway Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,77051332,284540489,North Indian,500,Indian RupeesRs,No,No,No,No,2,27,Orange,Average,7
313456,Mogambo Kitchen,1,Gurgaon,961 Sector 40 Near Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,0,0,North Indian Fast Food,350,Indian RupeesRs,No,No,No,No,1,31,Orange,Average,9
304518,Mother Ringlet,1,Gurgaon,Shop 211 Huda Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770509743,284535417,North Indian Chinese,450,Indian RupeesRs,No,No,No,No,1,25,Orange,Average,52
6896,SnaX Point,1,Gurgaon,Shop 109 HUDA Market Sector 40 Near Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770569404,284490081,Fast Food Chinese,300,Indian RupeesRs,No,No,No,No,1,32,Orange,Average,39
18441701,Wow Momo,1,Gurgaon,Shop 214 Huda Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,77050958,284534895,Chinese Tibetan,400,Indian RupeesRs,No,No,No,No,1,29,Orange,Average,9
4154,Yashna,1,Gurgaon,Shop 199 Main Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770510225,284530419,North Indian Mughlai,500,Indian RupeesRs,No,Yes,No,No,2,28,Orange,Average,73
18376925,Twigly,1,Gurgaon,Huda Market Sector 46 Near Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770587634,284344744,Asian Continental Fast Food,500,Indian RupeesRs,No,Yes,No,No,2,45,Dark Green,Excellent,76
2180,Bakers Oven,1,Gurgaon,141 Sector 3132 A Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770509348,284529609,Bakery Desserts,600,Indian RupeesRs,No,Yes,No,No,2,36,Yellow,Good,183
18224532,Dilli 6 On Wheels,1,Gurgaon,Shop 84 85 86  87 HUDA Shopping Complex Near Medanta Hospital Sector 32 Near Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770448616,284457489,North Indian Chinese,250,Indian RupeesRs,No,Yes,No,No,1,38,Yellow,Good,142
18356357,La Pinoz Pizza,1,Gurgaon,Shop 19 1st floor Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770502902,284530361,Pizza Italian,650,Indian RupeesRs,Yes,Yes,No,No,2,35,Yellow,Good,22
18175268,LeanBodyMeals,1,Gurgaon,Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,77055519,28455681,Healthy Food Salad Italian Continental,600,Indian RupeesRs,No,Yes,No,No,2,39,Yellow,Good,144
5004,Om Sweets  Snacks,1,Gurgaon,SCO 17 Main Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,77050482,284528201,North Indian South Indian Street Food Mithai,500,Indian RupeesRs,No,Yes,No,No,2,35,Yellow,Good,486
308617,Tasty Tweets,1,Gurgaon,118 HUDA Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770511135,28453446,Bakery,400,Indian RupeesRs,No,Yes,No,No,1,39,Yellow,Good,104
304351,The Kathi Rolls,1,Gurgaon,Shop 150 HUDA Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770507229,284530322,Fast Food,400,Indian RupeesRs,No,Yes,No,No,1,35,Yellow,Good,136
18354655,Bite N Sip,1,Gurgaon,Shop 124 Huda Market Sector 40 Near Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770572815,284492369,Fast Food Chinese,350,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,3
18391141,Burger Joint,1,Gurgaon,Shop 46 Huda Market Sector 40 Near Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770566033,284493778,Fast Food,300,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,1
18492062,Dilli Light,1,Gurgaon,40 1st Floor Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,77051106,284537774,North Indian Chinese,600,Indian RupeesRs,No,No,No,No,2,0,White,Not rated,0
18324806,Love Desserts,1,Gurgaon,Sector 40 Near Sector 45 Gurgaon,Sector 31,Sector 31 Gurgaon,77059453,28444784,Bakery,600,Indian RupeesRs,No,No,No,No,2,0,White,Not rated,0
18354665,Flying Cakes,1,Gurgaon,Main Huda Market Sector 40 Near Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770571362,284497559,Bakery,350,Indian RupeesRs,No,Yes,No,No,1,24,Red,Poor,13
309543,Bikkgane Biryani,1,Gurgaon,SCO 6 HUDA Market Sector 31 Gurgaon,Sector 31,Sector 31 Gurgaon,770505305,284528047,Biryani North Indian Hyderabadi,800,Indian RupeesRs,Yes,Yes,No,No,2,40,Green,Very Good,530
18419875,Cafeast,1,Gurgaon,Next to ITC Green Centre Institutional Area Sector 32 Near Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,7703975882,284444788,North Indian Chinese,500,Indian RupeesRs,No,No,No,No,2,30,Orange,Average,6
18358189,YomoYour Only Momo Outlet,1,Gurgaon,Unitech Cyber Park Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,7704963807,2845321428,Fast Food,150,Indian RupeesRs,No,No,No,No,1,30,Orange,Average,5
18352250,Afghan Indian,1,Gurgaon,1 VD Tower Jharsa Opposite Medicity Hospital Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,770463325,284393846,Afghani,500,Indian RupeesRs,No,No,No,No,2,0,White,Not rated,0
18435789,Al Fanoos,1,Gurgaon,VPO Jharsa Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,770452895,284392847,Afghani North Indian,900,Indian RupeesRs,No,No,No,No,2,0,White,Not rated,0
308199,Alwar Sweets  Namkeen,1,Gurgaon,Shop 4546 HUDA Market Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,770573908,284495255,Mithai Street Food,150,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,3
18393717,Baskin Robbins,1,Gurgaon,Shop 1 Plot 1A Circular Road New Colony Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,7701766379,2846721998,Ice Cream,300,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,0
18458642,Bisht Food Court,1,Gurgaon,Huda Market Sector 32 Near Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,77044871,284457028,Fast Food Chinese,200,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,0
18458635,Burj Al Arab,1,Gurgaon,Shop 12 Dharam Tower Opposite Medanta Hospital Jharsa Village Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,770450676,284394628,Afghani,700,Indian RupeesRs,No,No,No,No,2,0,White,Not rated,0
18447121,Chinese Chilli Sizllers,1,Gurgaon,Near City Centre Mall Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,0,0,Chinese,250,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,0
18313136,Costa Coffee,1,Gurgaon,Upper Ground Floor Medanta  The Medicity Hospital Sector 38 Near Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,7704079684,2843954754,Cafe,600,Indian RupeesRs,No,No,No,No,2,0,White,Not rated,0
18358175,Costa Coffee,1,Gurgaon,Medanta  The Medicity Hospital Sector 38 Near Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,0,0,Cafe,600,Indian RupeesRs,No,No,No,No,2,0,White,Not rated,0
18357944,Desi Bites,1,Gurgaon,Plot 410 Near Medanta Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,77046147,284395668,North Indian Fast Food,400,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,2
18384132,Fresh Food,1,Gurgaon,Q 292 Sector 40 Near Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,0,0,North Indian,200,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,0
18458643,Kwality Restaurant,1,Gurgaon,Shop 9192 Huda Market Sector 32 Near Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,770448877,284455421,North Indian Chinese,400,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,0
18292436,Kwality Walls Swirls,1,Gurgaon,Ground Floor Tower B Cyber Park Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,770555919,284433453,Ice Cream,200,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,1
18345759,Nehras Food Point,1,Gurgaon,Opposite Unitech Cyber Park Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,770557718,284415695,Chinese,350,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,0
18352657,Orange Food Cart,1,Gurgaon,Opposite Medicity Hospital Sector 39 Gurgaon,Sector 39,Sector 39 Gurgaon,7704298183,2843958321,Chinese,200,Indian RupeesRs,No,No,No,No,1,0,White,Not rated,0
